2021/01/18 |,Georgia,A sharp increase in COVID-19 cases in England and Israel after the rollout of the vaccines proves the inefficacy of the vaccine
2021/04/29 |,Georgia," Anthony Patch predicted the coronavirus pandemic back in 2014. The spread of coronavirus will increase the demand for vaccines, while vaccines will enable DNA altering that will ultimately bring us closer to the zombie apocalypse. Since 2011, the Pentagon has been preparing for the zombie apocalypse."
2021/04/22 |,Georgia,A news study by Stanford University shows that wearing masks not only is ineffective in protecting from COVID infection but can cause serious harm to health and even early death.
2021/04/16 |,Georgia,Anthony Fauci says that he will not take the COVID-19 test and lists the lack of symptoms and the practice of social distancing as reasons for it.
2021/04/06 |,Georgia," Georgia Guidestones, a granite monument located in the State of Georgia, has inscriptions in several languages according to which the world population should be 500,000. That is why the pandemic emerged."
2021/03/17 |,Georgia,Mortality from vaccines Pfizer and Moderna in the US is between 58% and 41% as evidenced by VAERS.
2021/02/17 |,Georgia,The United States has prepared the Georgian government for the pandemic scenario prior to the COVID-19 outbreak
2021/02/09 |,Georgia," A lecture was held in Pentagon in 2005 about replacing the “God Gene” in humans through vaccination, aiming to subjugate religious and radical people"
2021/01/11 |,Georgia," A video shows a woman named Khalilah Mitchell, a registered nurse in Nashville, Tennessee, who says that on the third day after taking the vaccine she had problems with the left side of her face and developed Bell’s palsy."
2020/12/22 |,Georgia," American nurse Tiffany Dover who passed out minutes after receiving coronavirus vaccine on December 17 is dead, confirms the data from the American webpage SearchQuarry, which shows that the death certificate of 30 years old Tiffany Dover living in Alabama is ready"
2020/12/20 |,Georgia,Video shows a nurse passing out after receiving the coronavirus vaccine. Caption of the video claims the nurse received luciferase vaccine in the U.S. and collapsed in a few seconds.
2020/12/07 |,Georgia," American professor and virologist Robert F. Garry notes that 5G high-frequency towers were installed to control humans implanted with microchips, whereas the Masons and the Rockefellers allocated millions of U.S. dollars to finance the coronavirus vaccine in order to implant microchips in humans and control them through special computers and 5G technology."
2020/12/02 |,Georgia,Pandemic scenario was written in 1941 in Clive Lewis’s The Screwtape Letters. A claim was accompanied by Joe Biden’s photo wearing a face mask depicting the devil.
2020/10/27 |,Georgia," The risk of wearing a mask outweighs its benefits, namely, wearing a mask causes bacterial pneumonia, and CDC head Anthony Fauci has known about this danger since 2008."
2020/09/30 |,Georgia,A man bitten by a bear in Alaska had COVID-19 listed as his cause of death.
2020/09/23 |,Georgia,Increase in Covid-19 mortality is artificial and the media “tricked” the whole world into thinking many people died of coronavirus. The public was shown fake corpses in black body bags on the streets.
2020/09/17 |,Georgia,The COVID-19 vaccine would not go through the animal testing stage due to a protest by animal rights advocates. Anthony Fauci has already agreed with the initiative of the animal rights advocates.
2020/08/04 |,Georgia,Video allegedly featuring a group of doctors in white lab coats with a caption that noted that coronavirus does not kill and this video actually proves it
2020/07/28 |,Georgia," The truck depicting the god of death Anubis is aimed at testing and then infecting people, which eventually ends with human microchipping."
2020/07/27 |,Georgia,Lawsuits filed against Fauci and Gates for creating and artificially disseminating the virus
2020/07/09 |,Georgia," Trump made vaccines voluntary, cancelled the Democrats H.R. 6666 bill and Bill Gates backed project ID2020 (among other claims)."
2020/07/06 |,Georgia,US builds biological labs only on the territories of other countries.
2020/07/06 |,Georgia,Democrats to blame for Covid-19 related deaths. They control the drugs against the virus.
2021/01/20 |,Georgia," 23 and 55 deaths were reported in Norway and the United States, respectively, due to vaccination."
2021/05/04 |,Georgia,A video collage depicting various events proves the pandemic is staged.
2020/12/15 |,Georgia," 4 participants, enrolled in the Pfizer vaccine testing, developed Bell’s palsy. Great Britain’s regulatory committee advised people with allergies, not to get vaccinated with coronavirus vaccine, to avoid developing Bell’s palsy."
2020/07/16 |,"Georgia,",Chinese scientists have publicly stated that the coronavirus is lab-made
2021/02/26 |,Germany," The recommendation of wearing masks for children is related to irritability, headache, difficulty on focusing and low perception of happiness"
2021/03/11 |,Germany,The prolonged use of masks can seriously degrade cognitive functions and will increase the cases of dementia.
2021/01/26 |,Germany,Antigen tests can find Coke testing postive for COVID-19
2020/11/26 |,Germany,This man was expelled from a bar because he did not wear a mask
2020/10/27 |,Germany,Masks destroy brain cells
2020/08/02 |,Germany,Pictures show a protest in Berlin against safety measures set in place by the government to fight COVID-19
2021/04/27 |,Germany,Changes introduced in Germany’s law will give police authority to enter and search anyone’s house without court order.
2021/02/26 |,Germany,A video depicts the 5 km-long convoys of cars of anti-vaccination protesters in Berlin
2021/01/14 |,Germany,Half of the medical personnel at German clinics refused the coronavirus vaccine. This was revealed in an anonymous survey conducted by ARD-Deutschland-Trend
2021/01/13 |,Germany," The coronavirus pandemic is a hoax, which is proven by Germany’s and Georgia’s mortality figures for 2017-2020. According to these figures, the number of deaths for all causes is much lower in 2020 compared to the deaths reported in 2017-2019."
2021/01/18 |,Germany," The spread of the COVID-infection through vaccines is proved by cases of people in a nursing home in Germany as well as in Israel, who got infected after the vaccination."
2021/03/04 |,Germany,Evidence of “fake jabs” as countries including Germany and Australia roll out their Covid-19 vaccination campaigns.
2021/04/22 |,Germany,“positive” and “negative” control swabs are proof that test results are “fixed” in advance.
2021/04/02 |,Germany,EU council outlawed compulsory vaccination.
2021/04/02 |,Germany,EU council outlawed compulsory vaccination.
2021/03/26 |,Germany,A sign shows that only vaccinated people will have access to the city of Leipzig from 1st May 2021 on.
2021/03/25 |,Germany,A picture shows “positive control swab” and “negative control swab” on Covid rapid test – this means the test results are pre-set.
2021/03/25 |,Germany,A picture shows “positive control swab” and “negative control swab” on Covid rapid test – this means the test results are pre-set.
2021/03/24 |,Germany,Under the microscope you see black worms on swabs for Covid tests – they are parasites or morgellons or nanoparticles or robots.
2021/03/21 |,Germany,Saxony and its minister Michael Kretschmer plan to make tests mandatory to buy food in a supermarket – so you will starve if you don’t get tested.
2021/03/19 |,Germany," If you test more, you have more Covid cases."
2021/03/15 |,Germany,The risk of thrombosis because of the AstraZeneca vaccine is lower than the risk because of contraceptive pills.
2021/03/03 |,Germany,A doctor and the head of the Robert Koch Institute said that 90 percent of Covid patients in intensity care have a migration background and 50 percent are muslims.
2021/02/22 |,Germany,The incidence (per 100.000 people) will never fall below 50 because of the false positive rate of PCR tests.
2021/02/22 |,Germany,The incidence (per 100.000 people) will never fall below 50 because of the false positive rate of PCR tests.
2021/02/15 |,Germany,Like last year the lockdown will end before Ramadan – the lockdown is a excuse to prevent Christian holidays like Easter.
2021/02/13 |,Germany," Hospitals get a provison of 40 to 80 Euro each time they claim Covid-19 as the cause of death for a patient, so doctors fake death certificates."
2021/02/11 |,Germany,50 percent of Covid patients in German hospitals have an Arabic background.
2021/02/10 |,Germany," There is no vaccination against HIV, cancer and no functioning vaccine against influenza after years of research but suddenly there is a vaccine against Covid-19."
2021/02/10 |,Germany," The WHO changed the definition of a pandemic, now it can declare a pandemic for every flu."
2021/02/09 |,Germany,50 staff members in a Sana hospital in Berlin died after they received the Covid-19 vaccine.
2021/02/08 |,Germany,Virologist Christian Drosten said washing your hands is sufficient to fight the coronavirus.
2021/02/02 |,Germany,75 employees of a childrens hospital had side effects after vaccination.
2021/02/02 |,Germany,Two quotes by Merkel: nothing went wrong and there should beguaranteed rights only for the vaccinated.
2021/01/31 |,Germany,Police took off their helmets and marched with anti-corona-protesters in Vienna.
2021/01/30 |,Germany,FFP2 masks are potentially deadly; government is forcing people to wear them.
2021/01/29 |,Germany,Doctors everywhere falsify death certificates to include covid-19 as they earn money that way.
2021/01/28 |,Germany,Pharma company Merck has stopped it’s development for two vaccines and reccommends natural cures.
2021/01/28 |,Germany," Nurse dies after being vaccinated on TV, Tiffany Dover."
2021/01/27 |,Germany,A video shows that German politician Roland Grillmeier faked his Covid-19 vaccination
2021/01/27 |,Germany,Vaccine producers don’t talk about side effects.
2021/01/26 |,Germany,Study shows that only four people got seriously ill of placebo group in vaccine study
2021/01/25 |,Germany,Comparison of symptoms between Covid-19 and side effects of Biontech vaccine
2021/01/22 |,Germany,The WHO changed it’s guidance for conducting PCR tests. It admitted they are unreliable and not suitable to detect infections. This is the end of the pandemic.
2021/01/22 |,Germany,There was no excess mortality in Germany in 2020.
2021/01/20 |,Germany,There was a police raid at a doctors house in the city of Duderstadt in order to silence her critical voice.
2021/01/19 |,Germany,A graph shows that the number of hospitals has declined since 2000.
2021/01/18 |,Germany,mRNA vaccines are genetically manipulated.
2021/01/18 |,Germany," A German law proves that the measures to fight Covid-19 in Germany will last until December 31, 2021."
2021/01/18 |,Germany,A letter by the German health insurance “Techniker Krankenkasse” states that they won’t pay for damages caused by the Covid-19 vaccine.
2021/01/18 |,Germany,Biontech developed the vaccine at one weekend to escape from its financial problems.
2021/01/16 |,Germany,The Robert Koch Institute admitted that FFP2 masks may be a danger to health
2021/01/16 |,Germany,In a video a young nurse claims he has so litte to do on the Covid hospital ward that he almost falls asleep.
2021/01/15 |,Germany," According to their instructions for use, FFP2 masks don’t protect against viruses."
2021/01/11 |,Germany,The incidence value can never drop unter 100 because of false-positive tests.
2021/01/09 |,Germany,A firefighter in Bavaria died because of the Biontech vaccine.
2021/01/09 |,Germany," The director of the German Robert Koch Institute, Lothar Wieler said: Vaccines should be tested with people of lower classes first, to test if they are safe. After that upper class people should get it."
2021/01/05 |,Germany,A photo shows a truck of Pfizer that had an accident
2021/01/05 |,Germany,10 children in Vienna were  hospitalized for fungal infections caused by wearing masks.
2021/01/05 |,Germany,Charts by the German ministry of finances show that they plan to have a lockdown until June 2021
2021/01/05 |,Germany,The mayor of Zwickau (Saxony) made up a story about high pressure on funeral services
2021/01/03 |,Germany,German politician Markus Söder spent Christmas holidays on the island of Borkum and didn’t obey quarantine rules
2021/01/03 |,Germany," An article makes several claims about the Biontech vaccine, e.g. it has life-threatening side-effects, causes a higher risk for severe Covid and protects only a tiny part of the vaccinated people."
2021/01/02 |,Germany,Covid 19 has never been isolated = no prove for virus.
2020/12/31 |,Germany,A Covid vaccine was transported in an OBI box although it should be cooled at minus 70 degrees
2020/12/31 |,Germany,German researcher Marylyn Addo revealed severe and formerly unknown side-effects of the Biontech vaccine
2020/12/29 |,Germany," In 2020 less people died in Germany than in 2017, 2018 or 2019"
2020/12/28 |,Germany,A resident of an old people’s home was threatened she would lose her place there if she refuses the vaccination
2020/12/28 |,Germany,An Austrian politician purporting to show that a glass of Coca-Cola tested positive for Covid-19 in a rapid antigen test
2020/12/27 |,Germany," CNN quote, people should not be worried if people die after vaccine."
2020/12/22 |,Germany," Ugur Sahin, director of Biontech, said in a TV interview that his employees will not be vaccinated because they must be able to work. The interview was deleted afterwards"
2020/12/21 |,Germany,A picture shows a biohazard symbol on wrappings of Covid tests – this means the swabs are infectious and make people sick
2020/12/21 |,Germany," Politician Markus Söder faked his vaccination, there was a cap on the needle"
2020/12/12 |,Germany,Bacterial lung infections are increasing because of face masks
2020/12/09 |,Germany,In a voice message a woman claims in pharmacies they sell Covid tests with preset outcomes because there are boxes with inscriptions “positiv” and “negative” on them
2020/12/09 |,Germany,At Cambridge University every single PCR tests of 9000 students during one week was false positive
2020/12/08 |,Germany,A video shows a positive reaction of a rapid antigen test with apple sauce
2020/12/07 |,Germany," German minister of health, Jens Spahn, said pharmacists and doctors should not talk to patients about risks of Covid vaccines"
2020/12/06 |,Germany,An old picture shows that a nasal swab for a Covid test is like a punishment for slaves in ancient Egypt
2020/12/05 |,Germany,A German doctor hung up a letter in his office and wrote that the pandemic is over and PCR tests don’t say anything about infections or diseases
2020/12/03 |,Germany," Every year 25.000 people die of Influenza in Germany, now it disappeared"
2020/11/30 |,Germany,Pictures show that people can lift fake dead bodies of Covid victims with one hand
2020/11/30 |,Germany,A viral posts questions the transmissability of SARS-CoV-2 via droplets or air because the nasal swab has to be taken deep in the throat
2020/11/29 |,Germany,The Covid-19 vaccine can make women infertile.
2020/11/28 |,Germany,A video shows an emply Covid ward in a hospital in Ludwigsburg
2020/11/28 |,Germany,Every patient with pneumonia and contact with a SARS-CoV-2 positive person will be counted as a Covid case
2020/11/27 |,Germany,The university of virologist Christian Drosten lied about his doctoral thesis. His degree is not valid because there was no “Revisionsschein”
2020/11/25 |,Germany,A campaign of the German ministry of health has the abbreviation ANAL
2020/11/21 |,Germany," The IHK Cologne organized a party with 250 guests with minister of health, Jens Spahn, in November"
2020/11/19 |,Germany," Influenza suddenly disappeard since April, a WHO graph shows"
2020/11/18 |,Germany,A paramedic reports 40 injured and 7 severely injured people at the Coronavirus demonstration in Berlin on November 18th
2020/11/18 |,Germany,Politician Georg Nüßlein accidentally admitted that the new infection protection law is making vaccinations mandatory
2020/11/17 |,Germany," German minister for health, Jens Spahn, said that you can expect a fine of 25.000 euros when you don’t get the mandatory vaccine"
2020/11/16 |,Germany,The senate of Berlin admitted that PCR tests are a scam and can’t detect infections
2020/11/15 |,Germany," The infection fatality rate in Germany is 0,014 %"
2020/11/15 |,Germany,There are only more cases because Germany tests more
2020/11/13 |,Germany," The head of the German Robert-Koch-Institute, Lothar Wieler, said in an interview he doesn’t know how Covid vaccines work"
2020/11/12 |,Germany,A study by a clinic from Baden-Wurttemberg shows that 45% of additional deaths were due to the lockdown
2020/11/12 |,Germany,mRNA vaccines may alter our DNA
2020/11/11 |,Germany,The coronavirus has never been isolated and PCR tests are not validated
2020/11/09 |,Germany," During the pandemic intensive care beds were constantly reduced since July 24th, in order to create shortage"
2020/11/09 |,Germany,A video shows a positive reaction of an antibody test with red wine
2020/11/08 |,Germany,A document by the German National Accident Insurance confirms that everybody has to take off a mask after 2 hours and everyone who orders people to wear a mask (in school or at work) is legally responsible for any negative effects
2020/11/06 |,Germany,The new infection protection law will bring indirect coercion for vaccination because travelers can only return to Germany if they are vaccinated
2020/11/03 |,Germany,Several photos show the same man as a patient or doctor – so the pandemic is staged
2020/11/03 |,Germany,A comparison of the number of occupied intensive care beds of 2018 and 2020 shows no big difference
2020/11/02 |,Germany,Data of patients at the intensive care units of hospitals run by the Helios company show that there is no pandemic
2020/10/26 |,Germany,A video shows policemen brutally arresting a child at a protest against coronavirus measures in Berlin
2020/10/26 |,Germany,Wearing face masks and rebreathing oxygen in the mask leads to neurological damage.
2020/10/21 |,Germany,The Robert Koch Institute confirmed that Covid-19 is only as dangerous as a flu
2020/10/20 |,Germany," When healthy people are tested, 1% of PCR test results are false-positive"
2020/10/11 |,Germany," The WHO accidentally confirmed that Covid-19 is not more dangerous than a flu. According to a speaker about 10 percent of the global population are infected – that means the infection fatality rate is only 0,14%, like influenza"
2020/10/10 |,Germany,The PCR test is not reliable – it is only based on a computer model of SARS-CoV-2. The virus was never isolated and Koch’s postulates are not fullfilled
2020/10/09 |,Germany," Every day in Germany more people die because of wrong medical treatment, misuse of drugs or hospital germs than of Covid-19"
2020/10/06 |,Germany,A 13 year old boy in the German region of Ostfriesland died in a bus because he was wearing a face mask
2020/10/05 |,Germany,Wearing a mask causes lack of oxygen for children because the masks enlarges the “dead space”
2020/10/04 |,Germany,A patent on a Covid-19 test was registered by Rothschild in 2015
2020/10/02 |,Germany,There is an increase of ringworm (infectious skin disease) with children because of face masks
2020/10/02 |,Germany,The German government passed a law that makes an “immunity ID card” possible
2020/10/02 |,Germany,Virologist Christian Drosten said in 2014 that PCR tests are not suitable to detect diseases
2020/10/01 |,Germany," 3 children died (near the city of Schweinfurt, in Nordfriesland and Wiesbaden) because they were wearing face masks"
2020/09/25 |,Germany,Wearing a face mask causes brain damage because of a lack of oxygen
2020/09/24 |,Germany,A 13 year old girl died in a school in the German city of Büchelberg bus because the was wearing a face mask
2020/09/24 |,Germany,An experiment with a CO2 measuring device  shows that the masks recommended to prevent the spread of the new coronavirus would lead to an increase in carbon dioxide levels. harmful to those who wear them.
2020/09/22 |,Germany," A deep nose swap for a PCR test causes injuries, infections and diseases"
2020/09/21 |,Germany,According to the WHO the presence of a child at school is consent that it may be vaccinated
2020/09/17 |,Germany,The way the Robert Koch Institute is counting the cases is against the German infection protection law – because PCR tests can’t prove an infection
2020/09/09 |,Germany,AstraZeneca had to withdraw its vaccine because of severe side-effects (transverse myelitis)
2020/09/06 |,Germany," Covid-19 is only a laboratory pandemic, not a deadly disease – we have herd immunity already and PCR tests don’t prove infections"
2020/09/04 |,Germany,A self-test with a CO2 measuring device shows that the level of CO2 rises dangerously under a face mask
2020/08/30 |,Germany,A woman died because of police beating her at the protests in Berlin against the government’s Covid-19 measures
2020/08/30 |,Germany,Angela Merkel said at a press conference on August 28th: The pandemic will end only if we have a vaccine. So long insolvencies must be accepted
2020/08/29 |,Germany,On August 29th four million people gathered in Berlin to protest the government’s Covid-19 measures
2020/08/29 |,Germany," The broadcaster ZDF accidentally published an article about the Covid-19 protests in Berlin one day in advance, saying the protests were violent"
2020/08/28 |,Germany,A video shows tanks and military cars that are sent to Berlin because of the Covid-19 protests
2020/08/25 |,Germany," Germany: A week after entering school, 100 schools announce infection with coronavirus."
2020/08/20 |,Germany,German doctors get paid extra if they note Covid-19 as the cause of death on the death certificate
2020/08/19 |,Germany,The Covid-19 pandemic would be over by now it WHO hadn’t changed its definition of a “pandemic” and deleted the part about “high mortality”
2020/08/15 |,Germany," The body becomes over-acidic when you wear a surgical mask, because you breathe in too much CO2"
2020/08/15 |,Germany,IWF and WHO wanted to bribe Belarus with 92 million dollar to persuade the country to impose a lockdown like Italy
2020/08/09 |,Germany,90 percent of all necessary surgeries in Germany were postponed in March and April because of the pandemic; thousands died because of this
2020/08/06 |,Germany,Several pictures of ugly skin rashes are shared as proof that wearing a mask is dangerous
2020/08/04 |,Germany,Procuders of vaccines are freed from liabilities if there are side effects
2020/08/03 |,Germany," Demonstrations in Germany for the second day in a row without wearing masks against coronavirus, under the slogan that it is only a conspiracy!"
2020/08/02 |,Germany,Face masks are dangerous for your health and don’t protect you against the coronavirus
2020/08/02 |,Germany," Between 500,000 and 3.5 million people attended an anti-corona protest in Berlin on August 1st"
2020/08/01 |,Germany,An interactive chart on the website of the World Economic Forum is proof that the pandemic was planned and there will be human breedings and brain control
2020/07/21 |,Germany,In the US tenthousands of death cases may have been falsely attributed to Covid-19
2020/07/16 |,Germany,The EU passed a regulation for a mRNA vaccine with genetically modified organisms
2020/07/09 |,Germany," The nose swab for the coronavirus test is dangerous and harms the blood-brain barrier, so the way is free for infections to get directly into the brain"
2020/07/08 |,Germany,A TV presenter of the German ZDF falsely stated that there are 130 million COVID-19 deaths in the USA and didn’t correct his error
2020/07/08 |,Germany," In a video a woman walks through an emply hospital, saying it is completely empty"
2020/07/08 |,Germany," A Facebook post compares deaths by influenza and Covid-19, in a way that suggests all influenza deaths are now counted as Covid-19"
2020/07/07 |,Germany,In a viral message a person claims to work at the public broadcaster WDR and to know about a second lockdown on July 8th
2020/07/07 |,Germany,Facebook users claim that a video shows French doctors throwing their coats on the floor to protest against the “corona fraud”
2020/07/07 |,Germany," German employers have to prove the vaccine status of their employees until July 31st, 2021 – proof is a patient letter from a doctor in Parsberg"
2020/07/07 |,Germany,A Facebook sharepic shows very low death rates for COVID-19 in several European countries
2020/07/07 |,Germany,Pictures allegedly show Angela Merkel at a voting conference of her party CDU on July 7th without keeping distance
2020/07/07 |,Germany,Turkey and Ecuador allowed chlorine dioxide as a cure for Covid-19; a German veterinary doctor sued German health minister Jens Spahn because Germany doesn’t use it
2020/07/06 |,Germany," A sharepic states that since the beginning of the corona crisis 3,354 people died and 924,000 children are missing"
2020/07/06 |,Germany,A report by the Robert Koch Institute shows that no SARS-CoV-2 has been detected in Germany since April 13th
2020/07/05 |,Germany,The WHO confirmed asymptomatic persons can’t transmit the coronavirus and are not infectious
2020/07/04 |,Germany,Bavarian politician Markus Söder (CSU) wants to withdraw licenses of doctors who don’t vaccinate patients against COVID-19
2020/07/03 |,Germany,Media did not report about a big demonstration of event business people who suffer economically during the Covid crisis
2020/07/01 |,Germany,A letter with the logo of Aldi claims that the supermarket encourages people not to buy animal products because they cause pandemics
2020/07/01 |,Germany," A Facebook user shows a picture of Angela Merkel meeting Ursula von der Leyen without masks or distance, suggesting this meeting was recently"
2020/06/29 |,Germany," The German parliament (Bundestag) decided to keep the containment measures (state of emergency) until March 31, 2022."
2020/06/29 |,Germany,A photo shows a meeting of Angela Merkel and Emmanuel Macron without masks or distance on June 29th
2020/06/28 |,Germany,Media uses photos of puppets on patient stretchers to scare the public.
2020/06/26 |,Germany,The German Robert Koch Institute (RKI) confirmed a COVID-19 death rate of 0.01 percent
2020/06/22 |,Germany,Despite the crisis the German government is taking two months of holidays.
2020/06/21 |,Germany,Outbreaks in slaughter houses are due to false PCR tests – the PCR test can show positive results for coronaviruses of cattle or vaccines for cattle
2020/06/20 |,Germany,EU Commission president Ursula von der Leyen proposed for workers to do without their salary in solidarity with the economy.
2020/06/18 |,Germany,A German journalist is angry at the Tunisian government because it risks its people to save the tourism season.
2020/06/17 |,Germany,Angela Merkel met the leaders of the German states without security distance or masks.
2020/06/16 |,Germany,The new app to track infections in Germany (Corona Warn-App) is using your personal data and contacts on your smartphone in order to track and identify people.
2020/06/11 |,Germany," The German government reopens its airspace and excludes all Arab countries from the procedure, except for Tunisia."
2020/06/10 |,Germany,The WHO changed its mind about masks and now says that they can increase the risk of infection.
2020/06/09 |,Germany,Suicide rates in Berlin rose 300 percent because of the lockdown.
2020/06/08 |,Germany,German Chancellor Angela Merkel apologizes to German children because of the quarantine.
2020/06/02 |,Germany," For one day Sweden didn’t have any new death from COVID-19, so their strategy works."
2020/05/30 |,Germany," The coronavirus is a bacterium that causes thrombosis, Italy defeated the disease and you should take Aspirine, Apronax, zinc and in general drugs that lower your blood pressure."
2020/05/26 |,Germany,Every fifth participant of a clinical trial for vaccine mRNA-1273 got very sick
2020/05/26 |,Germany,Every fifth participant of a clinical trial for vaccine mRNA-1273 got very sick
2020/05/26 |,Germany,The wife of Markus Söder (prime minister of Bavaria) made a 242 million euro profit by producing face masks
2020/05/25 |,Germany,A meme on Facebook shows the number of currently infected people in the German states in percent.
2020/05/20 |,Germany,Bill Gates admitted that he wants to vaccinate everyone because he makes 2000 percent profit with vaccines.
2020/05/18 |,Germany,The police joined a demonstration in the German city of Dresden against the coronavirus rules.
2020/05/17 |,Germany,A video shows a police woman threatening to use her weapon against people demonstrating against the coronavirus rules in Germany.
2020/05/17 |,Germany,There is no excess mortality in Germany according to the official data of the Office for Statistics.
2020/05/17 |,Germany,The WHO recommended completely “unspecific” tests for SARS-CoV-2.
2020/05/16 |,Germany," A photo of a petri bowl with germs is shared on Facebook with the claim that the bacteria are from a used face medical mask and show that wearing it is dangerous; you get breathing problems, skin problems or a sty at the eyelid."
2020/05/15 |,Germany," A meme on Facebook claims that when you wear a mask you inhale too much CO2 and less oxygen, increasing the risk of a lung disease. Furthermore, the mask gets full of bacteria and can’t hold back viruses."
2020/05/12 |,Germany,Wearing masks weaken your immune system because it prevents germs to get into your body.
2020/05/11 |,Germany,Bill Gates predicts 700.000 victims because of a COVID-19 vaccine.
2020/05/09 |,Germany,A video shows how the police attacks two men in a supermarket because they didn’t want to wear masks.
2020/05/07 |,Germany," In Tanzania, papaya, motor oil or a goat were tested positive for the coronavirus, according to president Magufuli. This shows that the PCR tests is very unrealiable."
2020/05/06 |,Germany,A video shows a very large crowd demonstration in the city of Chemnitz; it is claimed that the people are demonstrating against the lockdown.
2020/05/04 |,Germany," In a video, blogger Ken Jebsen claims Bill Gates took control over the health system to force his vaccines upon everyone. He funds 80 percent of the WHO. In Germany people are arrested because they carry the constitution (Grundgesetz). Germany secretly wants to impose compulsory vaccines in a new law, and COVID-19 is just a harmless flu"
2020/05/04 |,Germany,Pictures show Angela Merkel and other policians standing very close together and not keeping distance.
2020/04/28 |,Germany,A Whatsapp message claims that Japanese immunologist Tasuku Honjo said: the coronavirus is not natural.
2020/04/27 |,Germany,A message on Whatsapp and Facebook claims you should not accept masks from strangers; they are soaked with chemicals and will knock you out in order to rob you.
2020/04/25 |,Germany,A photo of a dog vaccine against coronavirus is shared as proof that the virus existed 20 years ago.
2020/04/24 |,Germany," In a speech, Italian politician Vittorio Sgarbi say there are not 25.000 deaths in Italy – 96 percent of the deceased died of other causes."
2020/04/22 |,Germany,In a viral video the popular German musician Xavier Naidoo utters doubts about the existence of the coronavirus and says face masks are useless.
2020/04/22 |,Germany," A Whatsapp message claims COVID-19 doesn’t cause pneumonia but thrombosis, and antiobiotics or Aspirin can help or cure the disease."
2020/04/22 |,Germany," A Facebook post claims nicotine help to prevent COVID-19, this is why smokers don’t get infected."
2020/04/22 |,Germany,The USA are counting on alternative medicine like chlorine dioxide or hydroxychloroquine instead of vaccines.
2020/04/22 |,Germany,Wearing a mask is dangerous for little childen; there is the risk of a breathing standstill because they can’t regulate how many CO2 they inhale.
2020/04/21 |,Germany,The U.S. administration under president Obama gave the Wuhan Institute of Virology US$ 3.7 million
2020/04/20 |,Germany,A picture that is shared in Social Media explains how much wearing a face masks protects you against an infection using percentages.
2020/04/18 |,Germany," SARS-CoV-2 has insertions of HIV which means the virus was fabricated in a laboratory, according to Luc Montagnier."
2020/04/17 |,Germany,Economist Stefan Homburg says the reproduction number of the coronavirus published by the German Robert Koch Institute shows that the lockdown in Germany was neither necessary nor effective. The number was below 1 before the lockdown.
2020/04/15 |,Germany," Media reports about parties of tourist on Mallorca are false, so they are responsible for the stricter rules about masks. There were no parties on the beach, media showed old pictures from previous years and in fact the streets were empty"
2020/04/14 |,Germany,A viral image hints that flu cases are counted as coronavirus cases because there are about 24.500 less deaths by flu this year than two years ago.
2020/04/13 |,Germany,The German government pays people to stay at home.
2020/04/13 |,Germany," A picture that is shared in Social Media compared deaths by malaria, alcohol, car accidents, the flu, suicide and other causes since the beginning of 2020 with COVID-19. The message is that the number of people who die of COVID-19 is low in comparison."
2020/04/11 |,Germany," If you wear a mask you breath in too much CO2 and have less oxygen. Humidity gathers in your lungs, this makes you sick."
2020/04/10 |,Germany,Since there is COVID-19 nobody in Germany dies of heart attacks or cancer anymore.
2020/04/08 |,Germany," The coronavirus is only as dangerous as a flu, the diseases have the same death rate, air pollution and bad hygienic conditions in Italian hospitals (hospital germs) are responsible for the many death cases and only 5% of the whole population is endangered by COVID-19."
2020/04/08 |,Germany,In a video a paramedic claims the risk to get COVID-19 increases when you wear a face mask.
2020/04/08 |,Germany,A pandemic risk analysis of the German government from 2012 disappeared from the archive of the parliament.
2020/04/07 |,Germany,A video of a television presenter where she says “thank God things get complicated” referring to the coronavirus in Germany.
2020/04/06 |,Germany,A viral post on Facebook shows a quote of a forensic doctor who allegedly said that not a single healthy person died of COVID-19.
2020/04/05 |,Germany," The contact ban is only for Germans, muslims can still gather and don’t have to pay fines in Germany."
2020/04/03 |,Germany,A video starring Andreas Ludwig Kalcker claiming to be a German scientist who has the cure for coronavirus and denounces censorship.
2020/04/03 |,Germany,A viral message shared on Whatsapp and Facebook claims: The German minister for agriculture just spoke on TV about pensioners who should help as harvest workers because of the corinavirus crisis and she confirmed that they get less money than refugees.
2020/04/03 |,Germany," A Whatsapp chain message claims that China is responsible for the outbreak of the coronavirus and that the country has an economic benefit from this (oil price and stock market), Wuhan is suddenly free from COVID-19 and in other big cities there were no cases."
2020/04/02 |,Germany," This image shows two people seen going around pretending to give protective masks to people in need. Be careful, they’re thieves and not healthcare personnel."
2020/04/02 |,Germany,Information was leaked from a government meeting that food is getting short in Germany.
2020/04/02 |,Germany,The Netflix series “My Secret Terrius” foretold the pandemic.
2020/03/31 |,Germany,The German public service broadcaster ARD used false pictures of coffins from 2013 in coronavirus reports.
2020/03/31 |,Germany," CBS News used pictures from a hospital in Bergamo, Italy, in a report about New York to mislead viewers."
2020/03/28 |,Germany," A video shows right wing blogger Billy Six who filmed himself in an empty hospital to prove that there is no crisis, there are no patients and nobody is sick."
2020/03/27 |,Germany,You have to take off your clothes and shoes outside and wash them with disinfectants. The virus sticks to the floor for nine hours and also spreads via the wind.
